ESTADOS,MUNICIPIOS,DIRTFL_PC,ROOM1_PC,WATER_PC,PLUMB_PC,ELECT_PC,PHONE_PC,ACCESO,POBLACION RURAL,POBREZA ALIMENTARIA 2000,POBREZA ALIMENTARIA 2002
Oaxaca,San Mateo Nejápam,0.49846,0.0632,0.35402,0.07455,0.9176,0.0024,255.33333,100.0,0.56,0.5
Oaxaca,San Juan Bautista Atatlah,0.7840199999999999,0.09358,0.34095,0.01094,0.6834899999999999,0.00156,454.4,100.0,0.64,0.6
Oaxaca,Santiago Yucuyachi,0.37958000000000003,0.08626,0.7782399999999999,0.42194,0.9335399999999999,0.009290000000000001,229.0,100.0,0.47,0.36
Oaxaca,San Juan Lalana,0.7378100000000001,0.17139000000000001,0.17477,0.016380000000000002,0.44683999999999996,0.00488,285.58929,100.0,0.68,0.61
Oaxaca,San Juan Teposcolula,0.31709,0.05658,0.49715,0.07614,0.9000600000000001,0.00795,99.4375,100.0,0.47,0.34
Oaxaca,Santa Mar?a Chachoápam,0.41086000000000006,0.02348,0.77641,0.07025,0.96777,0.00271,84.5,100.0,0.48,0.37
Oaxaca,San Juan Yucuita,0.41368999999999995,0.059910000000000005,0.34548,0.15085,0.60441,0.011940000000000001,46.66667,100.0,0.5,0.37
Oaxaca,Abejones,0.773,0.022,0.696,0.14,0.882,0.0,598.5,100.0,0.65,0.6
Oaxaca,San Pablo Macuiltianguis,0.60722,0.09039,0.8980299999999999,0.35453,0.979,0.00243,573.3333299999999,100.0,0.48,0.38
Oaxaca,San Sebastián Nicananduta,0.63572,0.20163,0.97531,0.69321,0.9587200000000001,0.00412,96.33333,100.0,0.47,0.34
Oaxaca,San Antonino Monte Verde,0.76875,0.19944,0.77699,0.03092,0.7418899999999999,0.00299,179.0,100.0,0.63,0.54
Oaxaca,Ixpantepec Nieves,0.6199,0.20498000000000002,0.7057399999999999,0.08502,0.85446,0.00325,155.14286,100.0,0.61,0.5
Oaxaca,Santo Domingo Yanhuitlán,0.41455,0.048260000000000004,0.74685,0.13662,0.7930699999999999,0.05289,69.61538,100.0,0.49,0.37
Oaxaca,San Juan Petlapa,0.94957,0.1691,0.48412,0.08391,0.21769000000000002,0.00124,576.1666700000001,100.0,0.68,0.62
Oaxaca,San Pedro Coxcaltepec Cán,0.5055,0.0873,0.14709,0.0051600000000000005,0.9328700000000001,0.0,151.5,100.0,0.54,0.43
Oaxaca,Silacayoápam,0.47983000000000003,0.10364000000000001,0.7480899999999999,0.13675,0.9375899999999999,0.0204,183.25926,100.0,0.55,0.44
Oaxaca,San Juan Cotzoc?n,0.60816,0.22383000000000003,0.21545,0.18556,0.63902,0.00659,234.25714,73.2091,0.59,0.5
Oaxaca,Calihualá,0.5414,0.09261,0.47108,0.07873,0.94958,0.01,321.25,100.0,0.54,0.46
Oaxaca,Santiago Nacaltepec,0.60014,0.10217999999999999,0.40103,0.06638,0.83121,0.0076,156.54545,100.0,0.51,0.4
Oaxaca,San Pedro Yucunama,0.13889,0.12037,0.91666,0.32406999999999997,0.94444,0.00926,114.5,100.0,0.46,0.33
Oaxaca,San Andr?s Lagunas,0.3028,0.09059,0.70389,0.0566,0.7318899999999999,0.0,54.4,100.0,0.46,0.34
Oaxaca,San Agust?n Atenango,0.59318,0.17931,0.62387,0.23468000000000003,0.6671100000000001,0.00601,143.5,100.0,0.57,0.47
Oaxaca,Santiago Apoala,0.62128,0.07509,0.05488,0.0048200000000000005,0.64649,0.006490000000000001,201.0,100.0,0.6,0.51
Oaxaca,Santiago Comaltepec,0.64117,0.12962,0.59285,0.15073,0.63817,0.0,312.25,100.0,0.59,0.47
Oaxaca,Tezoatlán de Segura y Lun,0.46148,0.08341,0.61906,0.14022,0.8837799999999999,0.01342,200.72413999999998,100.0,0.57,0.46
Oaxaca,San Miguel Huautla,0.853,0.12172000000000001,0.23246,0.0036200000000000004,0.40676999999999996,0.00379,371.58333,100.0,0.59,0.54
Oaxaca,Santos Reyes Yucuná,0.6450600000000001,0.10827,0.10568,0.00831,0.68512,0.0026,126.57143,100.0,0.68,0.63
Oaxaca,San Pedro Jocotipac,0.76958,0.34186,0.78401,0.00197,0.72342,0.00295,352.5,100.0,0.55,0.46
Oaxaca,San Juan Bautista Coixtla,0.50226,0.0744,0.12616,0.048760000000000005,0.5405300000000001,0.0012,177.84,100.0,0.51,0.4
Oaxaca,Santiago Tepetlapa,0.25,0.11665999999999999,0.56666,0.15,0.91666,0.0,93.0,100.0,0.44,0.31
Oaxaca,Valerio Trujano,0.41026999999999997,0.11544000000000001,0.85964,0.43288999999999994,0.92661,0.00606,26.0,100.0,0.47,0.34
Oaxaca,San Juan Tepeuxila,0.89251,0.28795,0.53747,0.01346,0.51954,0.0014199999999999998,496.44444000000004,100.0,0.58,0.5
Oaxaca,San Mateo Tlapiltepec,0.20736999999999997,0.0242,0.91935,0.39976999999999996,0.9758,0.0,65.5,100.0,0.44,0.3
Oaxaca,Santos Reyes Pápalo,0.89896,0.11420999999999999,0.6361,0.01573,0.85769,0.00632,228.0,100.0,0.69,0.61
Oaxaca,San Juan Ihualtepec,0.45166000000000006,0.07472000000000001,0.44153000000000003,0.11675,0.72951,0.0,231.33333,100.0,0.57,0.49
Oaxaca,San Jer?nimo Silacayoapil,0.20273,0.06959,0.9013,0.19046,0.94796,0.006379999999999999,49.5,100.0,0.5,0.37
Oaxaca,Santiago Jocotepec,0.68962,0.12240999999999999,0.12037,0.03631,0.54204,0.0,267.9697,100.0,0.65,0.57
Oaxaca,Santa Cruz Tacache de Min,0.20121,0.049589999999999995,0.8627299999999999,0.59848,0.9446399999999999,0.012830000000000001,160.0,100.0,0.46,0.36
Oaxaca,Santa Magdalena Jicotlán,0.24241999999999997,0.0,0.93939,0.36364,0.9697,0.060610000000000004,48.0,100.0,0.42,0.3
Oaxaca,San Mart?n Zacatepec,0.23836,0.06267,0.22491999999999998,0.27529000000000003,0.9234399999999999,0.00505,205.66666999999998,100.0,0.5,0.4
Oaxaca,San Marcos Arteaga,0.24072,0.11799000000000001,0.74447,0.44673,0.8775200000000001,0.0006,204.83333000000002,100.0,0.5,0.4
Oaxaca,San Nicolás Hidalgo,0.15147,0.0564,0.27808,0.05525,0.8565799999999999,0.0,141.0,100.0,0.54,0.44
Oaxaca,La Trinidad Vista Hermosa,0.33516,0.13668,0.82486,0.6669,0.88256,0.0,32.0,100.0,0.46,0.33
Oaxaca,San Miguel Tulancingo,0.26936,0.062220000000000004,0.64167,0.26261999999999996,0.92111,0.0016699999999999998,127.0,100.0,0.44,0.31
Oaxaca,San Miguel Ahuehuetitlán,0.78585,0.16873,0.45371000000000006,0.08394,0.6099399999999999,0.00147,339.6,100.0,0.64,0.61
Oaxaca,Villa Tejúpam de la Uni?n,0.36099000000000003,0.04116,0.75143,0.27691,0.8593299999999999,0.01395,67.16667,100.0,0.48,0.36
Oaxaca,San Jorge Nuchita,0.43921000000000004,0.08707999999999999,0.80273,0.306,0.94839,0.00075,360.25,100.0,0.57,0.5
Oaxaca,Santiago Yaveo,0.43922,0.14828,0.16746,0.26504,0.52893,0.01956,197.425,100.0,0.57,0.46
Oaxaca,Santo Domingo Tonalá,0.35107,0.16305999999999998,0.45065,0.33338,0.86339,0.07529,167.16666999999998,100.0,0.56,0.46
Oaxaca,San Andr?s Dinicuiti,0.25898000000000004,0.11582999999999999,0.93884,0.34005,0.9667899999999999,0.00703,89.8,100.0,0.48,0.37
Oaxaca,San Crist?bal Suchixtlahu,0.4134,0.13093,0.86392,0.41958999999999996,0.76907,0.01031,91.0,100.0,0.44,0.31
Oaxaca,San Pedro Nopala,0.52696,0.10545999999999998,0.67701,0.22086,0.81842,0.0010199999999999999,174.8,100.0,0.53,0.43
Oaxaca,San Pedro Jaltepetongo,0.73529,0.061270000000000005,0.33111,0.00379,0.95009,0.0,97.0,100.0,0.61,0.5
Oaxaca,Santa Mar?a Texcatitlán,0.96162,0.44974,0.0031100000000000004,0.2362,0.3897,0.0010400000000000001,234.25,100.0,0.6,0.55
Oaxaca,San Antonio Acutla,0.29091999999999996,0.13894,0.8127,0.63765,0.98464,0.0,39.5,100.0,0.45,0.31
Oaxaca,Ayotzintepec,0.65177,0.26133,0.18606,0.0,0.6358600000000001,0.00206,199.0,38.339220000000005,0.65,0.55
Oaxaca,Guadalupe de Ram?rez,0.1399,0.12500999999999998,0.21716,0.3909,0.964,0.00212,194.25,100.0,0.49,0.37
Oaxaca,Villa de Tamazulápam del,0.61561,0.1032,0.65441,0.13474,0.663,0.0031,45.68421,21.665570000000002,0.55,0.43
Oaxaca,San Juan Quiotepec,0.7580600000000001,0.1376,0.83834,0.47636000000000006,0.9802299999999999,0.00105,683.6666700000001,100.0,0.62,0.57
Oaxaca,Teotongo,0.21409,0.10363,0.85582,0.39292,0.86093,0.00543,46.0,100.0,0.44,0.31
Oaxaca,Santiago Cacaloxtepec,0.23721,0.13885,0.89233,0.33358000000000004,0.9465100000000001,0.007359999999999999,52.5,100.0,0.52,0.4
Oaxaca,San Pablo Etla,0.23371999999999998,0.08936000000000001,0.67577,0.55389,0.86931,0.15994,16.5,100.0,0.39,0.27
Oaxaca,Santa Mar?a Alotepec,0.7044600000000001,0.22108000000000003,0.23429,0.51095,0.83805,0.0019,372.0,100.0,0.56,0.46
Oaxaca,San Mateo Cajonos,0.7470600000000001,0.13996,0.9647899999999999,0.45333999999999997,0.91314,0.00352,283.5,100.0,0.59,0.5
Oaxaca,San Pedro Jicayán,0.8017,0.19288,0.07296,0.03259,0.45658000000000004,0.0016899999999999999,43.5,57.23644,0.69,0.62
Oaxaca,El Espinal,0.24256,0.21428000000000003,0.48661000000000004,0.50893,0.48213999999999996,0.04464,21.0,6.2427,0.45,0.33
Oaxaca,San Pedro Comitancillo,0.25,0.75,0.0,0.0,0.25,0.0,11.0,0.19263,0.5,0.37
Oaxaca,San Pedro Mártir Quiechap,0.48446999999999996,0.03106,0.8819899999999999,0.13665,0.91304,0.00621,507.0,100.0,0.51,0.44
Oaxaca,Uni?n Hidalgo,0.41666000000000003,0.125,1.0,0.58333,0.75,0.0,5.5,0.49423,0.57,0.46
Oaxaca,San Agust?n Chayuco,0.655,0.15866,0.45716999999999997,0.09862,0.76664,0.00404,81.0,100.0,0.62,0.52
Oaxaca,Santa Mar?a Mixtequilla,0.69234,0.4012,0.48333000000000004,0.10439000000000001,0.48857,0.01105,23.0,17.24821,0.5,0.4
Oaxaca,Magdalena Tlacotepec,0.07232000000000001,0.24056,0.77988,0.7107,0.97956,0.00943,87.0,100.0,0.41,0.28
Oaxaca,San Jacinto Tlacotepec,0.9356,0.15352000000000002,0.054060000000000004,0.087,0.80885,0.0008699999999999999,627.5,100.0,0.6,0.58
Oaxaca,San Agust?n Amatengo,0.86395,0.16280999999999998,0.36633000000000004,0.06327,0.5704100000000001,0.0020399999999999997,117.66667,100.0,0.53,0.46
Oaxaca,San Pedro Atoyac,0.8275899999999999,0.11867,0.01838,0.01926,0.5297,0.00604,48.875,33.01461,0.65,0.57
Oaxaca,Santiago Llano Grande,0.60358,0.24950999999999998,0.58443,0.018609999999999998,0.8136899999999999,0.00725,39.8,100.0,0.56,0.46
Oaxaca,San Juan Colorado,0.75784,0.22632,0.66155,0.21889,0.70778,0.00547,46.285709999999995,40.9427,0.63,0.52
Oaxaca,San Antonio Tepetlapa,0.7477,0.05127999999999999,0.14753,0.08761000000000001,0.79697,0.0,40.33333,100.0,0.66,0.56
Oaxaca,San Juan Lajarcia,0.38789,0.06143,0.8885,0.30865,0.86231,0.0,128.0,100.0,0.45,0.36
Oaxaca,San Pedro Tapanatepec,0.36863,0.38167,0.22324000000000002,0.32861999999999997,0.46789,0.02356,39.51613,48.88989,0.53,0.41
Oaxaca,Santiago Minas,0.8064,0.11412,0.07075,0.23560999999999999,0.59716,0.0,287.5,100.0,0.61,0.56
Oaxaca,Miahuatlán de Porfirio D?,0.5426,0.08666,0.21503000000000003,0.06982000000000001,0.8046300000000001,0.00274,92.78947,48.62847,0.56,0.46
Oaxaca,San Francisco Ixhuatán,0.41026999999999997,0.41871,0.54391,0.5198699999999999,0.77815,0.01854,61.85714,42.44473,0.5,0.38
Oaxaca,San Juan Quiahije,0.82925,0.37879,0.52298,0.11026,0.30693000000000004,0.0011300000000000001,232.42857,100.0,0.74,0.69
Oaxaca,San Dionisio del Mar,0.1403,0.1403,0.6597,0.27463000000000004,0.92537,0.00299,78.0,36.889070000000004,0.53,0.43
Oaxaca,San Jos? Lachiguiri,0.9384,0.057420000000000006,0.0755,0.03128,0.79502,0.0,274.88889,100.0,0.63,0.6
Oaxaca,Pinotepa de Don Luis,0.9448200000000001,0.09693,0.09722,0.08589,0.2104,0.0,45.0,15.804689999999999,0.62,0.55
Oaxaca,San Lorenzo,0.77435,0.19657,0.5593600000000001,0.06804,0.63746,0.00109,134.375,100.0,0.63,0.54
Oaxaca,San Nicolás,0.6027899999999999,0.034910000000000004,0.20881999999999998,0.11505,0.93895,0.01236,85.0,100.0,0.5,0.4
Oaxaca,San Bartolo Yautepec,0.14715999999999999,0.21572,0.9042600000000001,0.37648000000000004,0.9042600000000001,0.0,254.66667,100.0,0.46,0.36
Oaxaca,San Blas Atempa,0.9283299999999999,0.24955,0.10574000000000001,0.03281,0.32472,0.00882,55.0,28.836709999999997,0.61,0.56
Oaxaca,San Sim?n Almolongas,0.41453,0.08391,0.34431,0.04336,0.88708,0.0012699999999999999,135.71428999999998,100.0,0.54,0.46
Oaxaca,Santiago Tetepec,0.6672,0.22959000000000002,0.40468000000000004,0.0231,0.8950899999999999,0.00542,114.25,100.0,0.62,0.52
Oaxaca,Santiago Pinotepa Naciona,0.55577,0.24825999999999998,0.20565999999999998,0.08717000000000001,0.70324,0.0046,52.60784,44.90756,0.59,0.5
Oaxaca,Santa Mar?a Cortijo,0.8469399999999999,0.43537,0.28912,0.14966,0.30101999999999995,0.0051,50.33333,100.0,0.61,0.52
Oaxaca,Yogana,0.8292200000000001,0.26338,0.14815,0.028810000000000002,0.55658,0.00103,49.66667,100.0,0.53,0.44
Oaxaca,San Miguel Tlacamama,0.55842,0.0759,0.07212,0.14677,0.8334299999999999,0.00458,67.7,100.0,0.6,0.5
Oaxaca,San Francisco Sola,0.92363,0.12485999999999998,0.70985,0.01051,0.11155999999999999,0.00234,114.375,100.0,0.66,0.57
Oaxaca,San Sebastián Ixcapa,0.39679000000000003,0.07804,0.36969,0.19274000000000002,0.90022,0.00532,66.33333,100.0,0.55,0.43
Oaxaca,San Juan Bautista Lo de S,0.4456,0.23793000000000003,0.59937,0.12422000000000001,0.8504200000000001,0.06284,53.0,100.0,0.51,0.38
Oaxaca,Mártires de Tacubaya,0.58035,0.3703,0.48661000000000004,0.24331,0.6744399999999999,0.00122,37.75,100.0,0.6,0.5
Oaxaca,Nejapa de Madero,0.5918899999999999,0.10622999999999999,0.7316600000000001,0.09684,0.58891,0.01602,449.55,100.0,0.59,0.52
Oaxaca,La Pe,0.69998,0.23611,0.9569799999999999,0.00151,0.9065200000000001,0.0,58.0,100.0,0.55,0.46
Oaxaca,San Mart?n de los Canseco,0.78742,0.03294,0.3503,0.0,0.9640700000000001,0.0,29.0,100.0,0.54,0.43
Oaxaca,Santa Mar?a Zoquitlán,0.51252,0.0853,0.26828,0.08479,0.8449700000000001,0.0,282.21738999999997,100.0,0.51,0.43
Oaxaca,Santa Ana Tavela,0.57836,0.048510000000000005,0.90299,0.11194000000000001,0.90299,0.0,198.0,100.0,0.46,0.38
Oaxaca,San Mateo Peñasco,0.7296,0.25029,0.7498600000000001,0.00505,0.77454,0.0,288.4,100.0,0.62,0.52
Oaxaca,Santa Mar?a Totolapilla,0.14662,0.44737,0.91353,0.52632,0.89474,0.0,455.0,100.0,0.46,0.38
Oaxaca,Ciudad Ixtepec,0.58746,0.35357,0.31351999999999997,0.29258,0.63079,0.00385,72.15385,1.8258,0.5,0.38
Oaxaca,Santa Mar?a Ipalapa,0.5988399999999999,0.1169,0.4536,0.49455,0.7104,0.00286,103.375,100.0,0.58,0.46
Oaxaca,Santo Domingo Teojomulco,0.87997,0.07666,0.85646,0.53985,0.70937,0.0009699999999999999,604.375,100.0,0.55,0.51
Oaxaca,San Pedro Taviche,0.8724700000000001,0.060610000000000004,0.22538000000000002,0.02083,0.81629,0.0,210.0,100.0,0.63,0.58
Oaxaca,Magdalena Ocotlán,0.80786,0.19505,0.5887899999999999,0.07642,0.8992,0.028380000000000002,17.5,100.0,0.55,0.44
Oaxaca,San Vicente Lachix?o,0.857,0.06385,0.72842,0.00328,0.61025,0.00105,214.0,100.0,0.71,0.67
Oaxaca,Santo Domingo Chihuitán,0.38442,0.28033,0.4572,0.5606,0.6756,0.01655,78.625,100.0,0.45,0.31
Oaxaca,Santiago Amoltepec,0.97844,0.18744,0.0439,0.00091,0.00807,0.0013800000000000002,297.59524,100.0,0.68,0.64
Oaxaca,Santo Domingo Ingenio,0.18922,0.17585,0.29229,0.66599,0.74736,0.0421,43.0,20.54832,0.43,0.3
Oaxaca,San Francisco del Mar,0.67456,0.6876,0.35329,0.20472,0.58405,0.0,97.75,33.84642,0.56,0.46
Oaxaca,San Ildefonso Sola,0.86595,0.09013,0.56721,0.0,0.77369,0.0,183.58333000000002,100.0,0.6,0.52
Oaxaca,Santa Mar?a Jalapa del Ma,0.67711,0.2747,0.49873,0.21011,0.6503899999999999,0.03416,119.0625,25.05957,0.55,0.47
Oaxaca,Coatecas Altas,0.67832,0.08052000000000001,0.14177,0.0435,0.90317,0.0035700000000000003,98.0,53.5585,0.57,0.49
Oaxaca,Santo Domingo Zanatepec,0.41947,0.53751,0.53172,0.33355999999999997,0.75703,0.00218,81.05882,36.28192,0.53,0.43
Oaxaca,San Lorenzo Texmelucan,0.9767,0.06892999999999999,0.33198,0.04024,0.5445,0.00065,573.65385,100.0,0.69,0.68
Oaxaca,San Luis Amatlán,0.64281,0.09462999999999999,0.00838,0.09053,0.59436,0.0,235.52,100.0,0.56,0.5
Oaxaca,Santa Cruz Zenzontepec,0.9237,0.11754,0.0415,0.00796,0.22236,0.00286,370.48438,100.0,0.68,0.63
Oaxaca,Taniche,0.41872,0.03941,0.9507399999999999,0.16749,0.9753700000000001,0.014780000000000001,12.0,100.0,0.49,0.37
Oaxaca,San Andr?s Zabache,0.4798,0.060610000000000004,0.76263,0.0,0.9596,0.0,58.0,100.0,0.53,0.43
Oaxaca,Magdalena Tequisistlán,0.60854,0.28761,0.71101,0.19184,0.61366,0.0,149.16666999999998,38.61254,0.53,0.44
Oaxaca,San Miguel Ejutla,0.6169100000000001,0.191,0.23265999999999998,0.03526,0.8211700000000001,0.0016,20.5,100.0,0.55,0.44
Oaxaca,San Juan Lachigalla,0.65315,0.0711,0.14611,0.04081,0.92299,0.0028899999999999998,253.77777999999998,100.0,0.57,0.51
Oaxaca,Santa Mar?a Sola,0.8402799999999999,0.12127,0.63821,0.062029999999999995,0.74158,0.00105,194.0,100.0,0.57,0.5
Oaxaca,Juchitán de Zaragoza,0.41385,0.32388,0.10016,0.28642,0.6514300000000001,0.025169999999999998,26.78947,5.71505,0.56,0.46
Oaxaca,Santiago Ixtayutla,0.8484299999999999,0.1892,0.40126,0.04268,0.30129,0.0016300000000000002,275.96667,100.0,0.7,0.66
Oaxaca,Santiago Niltepec,0.27657,0.25381,0.41808999999999996,0.47218999999999994,0.66562,0.013519999999999999,39.260870000000004,41.2208,0.47,0.36
Oaxaca,San Mart?n Lachilá,0.40268000000000004,0.036910000000000005,0.54698,0.04362,0.9396,0.00336,48.0,100.0,0.49,0.37
Oaxaca,La Compañ?a,0.73287,0.24004,0.29338000000000003,0.03671,0.9250700000000001,0.00179,101.54545,100.0,0.53,0.43
Oaxaca,Ayoquezco de Aldama,0.67872,0.0602,0.3234,0.033510000000000005,0.80408,0.0,73.2,10.14829,0.52,0.41
Oaxaca,Reforma de Pineda,0.42857,0.28570999999999996,0.71429,0.85714,0.85714,0.0,8.0,1.23364,0.48,0.34
Oaxaca,Santa Mar?a Ecatepec,0.33736,0.055920000000000004,0.41623000000000004,0.16408,0.9033700000000001,0.00314,607.125,100.0,0.48,0.41
Oaxaca,San Gabriel Mixtepec,0.71615,0.30658,0.31774,0.07266,0.54476,0.00435,87.91304000000001,27.98687,0.61,0.54
Oaxaca,Santa Catarina Loxicha,0.97456,0.27656,0.57291,0.03021,0.09521,0.00124,172.0,43.08559,0.64,0.58
Oaxaca,San Pedro Huamelula,0.45987,0.37815,0.5627,0.28755,0.77641,0.0071400000000000005,261.95,100.0,0.49,0.41
Oaxaca,Santa Mar?a Ozolotepec,0.8852899999999999,0.12675999999999998,0.74989,0.00307,0.27989,0.00053,479.11110999999994,100.0,0.61,0.56
Oaxaca,Santos Reyes Nopala,0.8567299999999999,0.36041,0.41098999999999997,0.03974,0.3789,0.00916,80.05714,67.41356999999999,0.66,0.6
Oaxaca,San Mateo R?o Hondo,0.77199,0.0562,0.6752,0.03796,0.31442,0.00122,217.55882000000003,100.0,0.62,0.52
Oaxaca,San Miguel Suchixtepec,0.8315100000000001,0.06586,0.35788000000000003,0.00518,0.25608000000000003,0.0,163.94444,100.0,0.67,0.58
Oaxaca,Santa Mar?a Temaxcaltepec,0.9298799999999999,0.35858,0.72945,0.00409,0.44276000000000004,0.0014199999999999998,144.125,100.0,0.69,0.63
Oaxaca,Santo Domingo Ozolotepec,0.94583,0.16389,0.58472,0.02292,0.59583,0.0,400.33333,100.0,0.62,0.56
Oaxaca,San Mateo del Mar,0.9360200000000001,0.20032,0.5109899999999999,0.1499,0.67556,0.0,49.4,51.571740000000005,0.65,0.58
Oaxaca,San Sebastián Coatlán,0.8119,0.11673,0.32018,0.03059,0.12204000000000001,0.0,348.33333,100.0,0.61,0.56
Oaxaca,Santiago Yaitepec,0.73334,0.1,0.43333999999999995,0.0,0.73334,0.0,42.0,1.59744,0.65,0.58
Oaxaca,Santa Luc?a Miahuatlán,0.9633200000000001,0.29378000000000004,0.30767,0.00209,0.059879999999999996,0.0,296.54545,100.0,0.65,0.62
Oaxaca,San Andr?s Paxtlán,0.8980899999999999,0.028439999999999997,0.23576,0.00421,0.54569,0.0007700000000000001,98.86667,100.0,0.68,0.62
Oaxaca,San Juan Ozolotepec,0.90205,0.11684000000000001,0.45835,0.06758,0.42528,0.0007,713.8888900000001,100.0,0.58,0.56
Oaxaca,San Baltazar Loxicha,0.90336,0.12857000000000002,0.6522399999999999,0.010020000000000001,0.5536800000000001,0.0027300000000000002,148.8,100.0,0.62,0.56
Oaxaca,San Francisco Ozolotepec,0.9107799999999999,0.16482,0.7676,0.00645,0.82152,0.0073,837.0,100.0,0.59,0.58
Oaxaca,San Marcial Ozolotepec,0.9014,0.14115999999999998,0.70928,0.00023999999999999998,0.04685,0.0,347.91176,100.0,0.67,0.61
Oaxaca,San Pedro Pochutla,0.66819,0.28496,0.30149000000000004,0.21794000000000002,0.54986,0.0095,37.32075,66.45936,0.58,0.51
Oaxaca,Santo Domingo de Morelos,0.74825,0.15407,0.12034,0.01286,0.46618000000000004,0.00141,158.94737,100.0,0.67,0.63
Oaxaca,Santa Mar?a Tonameca,0.6428,0.28583000000000003,0.19317,0.16629000000000002,0.61214,0.00257,110.63043,100.0,0.62,0.56
Oaxaca,Santa Mar?a Huatulco,0.57268,0.24283000000000002,0.30835999999999997,0.27116999999999997,0.55137,0.04085,59.38182,37.250679999999996,0.53,0.46
Oaxaca,Pluma Hidalgo,0.6259899999999999,0.12364000000000001,0.64791,0.22123,0.55887,0.014419999999999999,91.67857,100.0,0.57,0.49
Oaxaca,Santa Mar?a Colotepec,0.64175,0.2772,0.19583,0.13790999999999998,0.73096,0.00449,91.79032,57.96909,0.6,0.51
Oaxaca,Candelaria Loxicha,0.80688,0.1943,0.56345,0.12376,0.35354,0.00251,138.98148,100.0,0.65,0.58
Oaxaca,San Bartolom? Loxicha,0.9768899999999999,0.28865999999999997,0.55428,0.02108,0.25693,0.006229999999999999,256.83333,100.0,0.66,0.61
Oaxaca,Santiago Astata,0.43612,0.43956999999999996,0.39747,0.27274,0.7286600000000001,0.0009400000000000001,162.5,100.0,0.5,0.41
Oaxaca,San Pedro Mixtepec - Dist,0.63741,0.27308000000000004,0.41431999999999997,0.1633,0.7066899999999999,0.0060799999999999995,56.80556,17.11373,0.56,0.46
Oaxaca,San Mateo Piñas,0.77471,0.09982,0.50253,0.03858,0.23495,0.00352,223.48837000000003,100.0,0.57,0.51
Oaxaca,San Pedro el Alto,0.7602800000000001,0.10454000000000001,0.72578,0.0367,0.47271,0.00232,156.5,100.0,0.67,0.6
Oaxaca,Santiago Xanica,0.80502,0.12172999999999999,0.38714,0.030860000000000002,0.19929000000000002,0.00057,448.45,100.0,0.6,0.56
Oaxaca,San Miguel del Puerto,0.69739,0.19018,0.45243,0.10453,0.56012,0.0036299999999999995,195.67442,100.0,0.58,0.52
Oaxaca,San Agust?n Loxicha,0.88033,0.11314,0.7407199999999999,0.04324,0.31346999999999997,0.00197,325.0339,100.0,0.67,0.61
Oaxaca,San Miguel Coatlán,0.97682,0.13825,0.29763,0.04591,0.14627,0.00417,312.84,100.0,0.64,0.61
Oaxaca,San Sebastián R?o Hondo,0.92905,0.02793,0.5857899999999999,0.01077,0.60854,0.0009199999999999999,239.5625,100.0,0.62,0.52
Oaxaca,Villa de Tututepec de Mel,0.6038600000000001,0.22923000000000002,0.2448,0.11437,0.76573,0.0106,69.70666999999999,55.333569999999995,0.57,0.46
Oaxaca,San Pedro Huilotepec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oaxaca,Santa Catarina Mechoacán,1.0,0.66667,0.0,0.0,0.33333,0.0,1.0,1.18203,0.69,0.63
Oaxaca,San Andr?s Huaxpaltepec,0.38076,0.12804000000000001,0.19593,0.20243,0.7801600000000001,0.0,39.33333,29.141540000000003,0.58,0.46
Oaxaca,Tataltepec de Vald?s,0.78152,0.33284,0.86325,0.01516,0.8372200000000001,0.00028,272.66667,100.0,0.64,0.56
Oaxaca,Asunci?n Tlacolulita,0.43718,0.1616,0.73363,0.30928,0.76017,0.0,370.0,100.0,0.46,0.4
Oaxaca,Santa Catalina Quier?,0.895,0.05,0.49,0.045,0.78,0.005,409.0,100.0,0.64,0.56
Oaxaca,Santa Catarina Juquila,0.8497100000000001,0.22288000000000002,0.26583,0.08424,0.6482600000000001,0.00202,126.09375,64.06384,0.62,0.55
Oaxaca,Santa Cruz Xitla,0.81358,0.04444,0.00247,0.05803,0.6037,0.007409999999999999,90.66667,17.901989999999998,0.54,0.44
Oaxaca,San Jos? Estancia Grande,0.39227,0.13812,0.8674,0.04972,0.90055,0.005520000000000001,140.0,100.0,0.54,0.43
Oaxaca,Sitio de Xitlapehua,0.46934,0.06804,0.05437,0.037219999999999996,0.72168,0.0,101.0,100.0,0.54,0.44
Oaxaca,San Francisco Logueche,0.90786,0.035289999999999995,0.14359,0.0015199999999999999,0.80595,0.00303,166.4,100.0,0.67,0.62
Oaxaca,Santo Domingo Armenta,0.90748,0.11944,0.14444,0.00321,0.57265,0.0,27.0,21.153270000000003,0.54,0.44
Oaxaca,Monjas,0.47293999999999997,0.04427,0.05124,0.154,0.87936,0.00732,30.0,100.0,0.53,0.43
Oaxaca,Santa Mar?a Xadani,0.24666999999999997,0.37,0.16,0.69333,0.2,0.0,17.6,1.87785,0.55,0.46
Oaxaca,Santo Domingo Tehuantepec,0.60359,0.32323,0.39626,0.21869,0.58865,0.0264,125.17021000000001,25.56125,0.51,0.43
Oaxaca,San Vicente Coatlán,0.95652,0.08406,0.24472,0.33571,0.54927,0.0,66.0,7.90798,0.64,0.58
Oaxaca,Santiago Tapextla,0.77513,0.1448,0.20713,0.06412000000000001,0.74128,0.0007099999999999999,59.2,100.0,0.59,0.52
