PERIMETER,MUNIG_,MUNIG_ID,ADM1CODE,ADM2CODE,ADM1NAME,ADM2NAME,DIRTFL_PC,ROOM1_PC,WATER_PC,PLUMB_PC,ELECT_PC,PHONE_PC,MEANILIT15,MEANSELE15,MEANCELE15,MEANSSEC15,MEANCSEC15,ACCESO,RURPER,FGT_0RUR00,FGT_0RUR02,MEANY2000,MEANY2002,POPDENS,FOODEXP
1.19100,2192.00000,936.00000,20,137,Oaxaca,San Francisco Cahuacuá,0.95247,0.08095,0.29795,0.00736,0.36725,0.00190,0.62981,0.76886,0.84218,0.15329,0.43313,419.33333,100.00000,0.60000,0.56,332.16,389.76,12.34194,141.88000
0.62300,2193.00000,2344.00000,07,063,Chiapas,Osumacinta,0.64604,0.10229,0.68093,0.43236,0.63561,0.00203,0.60274,1.05378,0.54187,0.04065,0.28569,178.33333,100.00000,0.59000,0.56,359.82,390.20,30.65206,113.63999
0.70900,2194.00000,761.00000,20,036,Oaxaca,Guevea de Humboldt,0.44685,0.06688,0.82046,0.29735,0.73482,0.00199,0.68602,1.04943,0.50077,0.08373,0.14456,521.84615,100.00000,0.56000,0.49,401.66,506.13,21.26189,140.25999
0.22100,2195.00000,606.00000,20,555,Oaxaca,Trinidad Zaachila,0.60422,0.10255,0.27673,0.02141,0.96924,0.02998,0.45839,0.87872,0.99162,0.10184,0.35538,21.33333,100.00000,0.52000,0.40,462.01,622.19,150.73982,185.41999
0.21900,2196.00000,605.00000,20,048,Oaxaca,Magdalena Mixtepec,0.86294,0.09270,0.96338,0.00000,0.93327,0.00000,1.08262,0.95330,0.79442,0.10756,0.04373,295.00000,100.00000,0.59000,0.52,359.82,447.48,30.34970,157.39999
0.28500,2197.00000,594.00000,20,219,Oaxaca,San Juan Teitipac,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,-9999.00,-9999.00,0.00000,-9999.00000
0.19600,2198.00000,845.00000,20,510,Oaxaca,Santo Domingo Ixcatlán,0.43659,0.06412,0.59773,0.02089,0.87262,0.00000,0.59794,0.57850,0.87814,0.14602,0.51220,287.00000,100.00000,0.53000,0.41,439.48,607.27,46.32194,182.97000
2.69600,2199.00000,889.00000,20,570,Oaxaca,Zimatlán de ?lvarez,0.69305,0.12633,0.55602,0.13551,0.82048,0.00764,0.61009,0.87007,0.67536,0.14919,0.29895,217.66667,43.46765,0.55000,0.46,409.77,538.78,40.72731,171.02999
0.26000,2200.00000,500.00000,20,515,Oaxaca,Santo Domingo Tehuantepec,0.60359,0.32323,0.39626,0.21869,0.58865,0.02640,0.60426,0.74379,0.58703,0.11632,0.28837,125.17021,25.56125,0.51000,0.43,466.67,592.27,45.59334,175.97999
0.33700,2201.00000,558.00000,20,194,Oaxaca,San Juan del R?o,0.13506,0.07471,0.96552,0.22989,0.98276,0.01724,0.67529,0.98563,0.57184,0.05460,0.38218,343.00000,100.00000,0.53000,0.41,435.11,628.02,20.62702,148.52000
0.64600,2202.00000,2327.00000,07,093,Chiapas,Tenejapa,0.89437,0.07155,0.67168,0.07320,0.77915,0.00186,1.07680,0.91130,0.78888,0.06290,0.09736,119.22642,92.34643,0.69000,0.67,241.19,279.02,171.96234,83.87999
0.27200,2203.00000,615.00000,20,051,Oaxaca,Magdalena Teitipac,1.00000,0.00000,1.00000,0.20000,0.40000,0.00000,0.60000,1.20000,0.20000,0.00000,0.00000,8.00000,0.61043,0.62000,0.51,312.80,456.00,86.80526,133.30000
1.01300,2204.00000,901.00000,20,088,Oaxaca,San Andr?s Cabecera Nueva,0.70425,0.07550,0.47725,0.09573,0.72437,0.00116,0.60509,1.03100,0.86958,0.11339,0.35788,201.36111,100.00000,0.60000,0.50,352.70,478.63,12.38863,143.42999
0.39100,2205.00000,704.00000,20,530,Oaxaca,Santo Tomás Jalieza,0.42228,0.13934,0.37384,0.06858,0.94105,0.00672,0.46602,1.08450,0.66660,0.26115,0.50289,48.25000,100.00000,0.56000,0.44,405.70,554.59,48.06427,160.63999
1.25000,2206.00000,902.00000,20,377,Oaxaca,Santa Cruz Itundujia,0.78617,0.09868,0.25945,0.00523,0.30636,0.00059,0.61761,1.03027,0.64967,0.14380,0.26634,334.42353,100.00000,0.60000,0.54,332.16,429.54,18.92622,144.08000
0.97900,2207.00000,675.00000,20,325,Oaxaca,San Pedro Quiatoni,0.93886,0.10892,0.67910,0.02043,0.19803,0.00006,1.49528,0.94713,0.46190,0.02442,0.02657,416.37500,73.28109,0.65000,0.60,258.69,326.85,16.41417,104.91000
0.19500,2208.00000,586.00000,20,118,Oaxaca,San Bartolom? Quialana,0.42500,0.10000,0.90000,0.00000,0.87500,0.00000,0.40000,1.20000,0.45000,0.10000,0.00000,15.00000,1.57451,0.57000,0.43,385.91,589.30,118.90928,151.00999
1.46300,2209.00000,882.00000,20,566,Oaxaca,Zapotitlán del R?o,0.88080,0.06861,0.44942,0.00619,0.66954,0.00000,0.77891,0.87183,0.73971,0.14742,0.21851,365.35714,100.00000,0.59000,0.54,356.23,435.91,12.09819,147.63999
0.27600,2210.00000,614.00000,20,233,Oaxaca,San Lucas Quiavin?,0.49231,0.02564,0.96923,0.07949,0.96410,0.01026,1.36410,1.10256,0.68462,0.12051,0.04359,79.00000,100.00000,0.61000,0.50,328.85,476.14,40.20785,129.03999
0.85500,2211.00000,2352.00000,07,044,Chiapas,Ixtapa,0.56444,0.19048,0.68604,0.37775,0.78273,0.00121,0.97231,1.00881,0.83874,0.05107,0.13447,57.30000,77.30535,0.61000,0.58,328.85,369.54,71.45563,107.19999
0.68100,2212.00000,702.00000,20,475,Oaxaca,Santiago Matatlán,0.75369,0.06992,0.10615,0.15031,0.57881,0.00215,1.14794,0.57214,1.06768,0.08159,0.07802,75.18750,26.30437,0.63000,0.56,291.67,401.83,52.11546,120.06999
1.04700,2213.00000,2129.00000,12,036,Guerrero,Igualapa,0.77757,0.22797,0.56255,0.06429,0.76298,0.00252,0.91729,0.79666,0.48831,0.19502,0.25232,68.14286,75.05887,0.45000,0.49,575.71,506.73,53.52912,212.71000
0.14600,2214.00000,604.00000,20,013,Oaxaca,Ci?nega de Zimatlán,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,-9999.00,-9999.00,0.00000,-9999.00000
1.08200,2215.00000,2322.00000,07,023,Chiapas,Chamula,0.88484,0.36427,0.35563,0.08599,0.77154,0.00752,1.51713,0.52507,0.51188,0.02191,0.02155,85.62385,95.14956,0.65000,0.64,258.69,305.02,176.82442,94.81999
2.62800,2216.00000,2366.00000,07,027,Chiapas,Chiapa de Corzo,0.49823,0.26736,0.47585,0.40999,0.78226,0.00492,0.88176,0.90813,0.51307,0.10375,0.26994,66.35043,51.59848,0.55000,0.51,409.77,463.67,69.84461,126.06999
1.24600,2217.00000,2318.00000,07,064,Chiapas,Oxchuc,0.94095,0.05386,0.11040,0.03220,0.36195,0.00029,0.99560,0.94733,0.67370,0.12851,0.28309,109.74713,83.80711,0.71000,0.69,216.07,249.16,90.27057,77.01999
0.19300,2218.00000,603.00000,20,369,Oaxaca,Santa Catarina Quian?,0.15348,0.11511,0.94245,0.13909,0.97842,0.06235,0.49640,0.91367,0.52278,0.11271,0.34532,34.00000,100.00000,0.46000,0.34,553.14,793.59,82.79516,210.47999
1.01700,2219.00000,657.00000,20,010,Oaxaca,El Barrio de la Soledad,0.15223,0.11652,0.60767,0.60852,0.91520,0.04556,0.49890,0.83241,0.51618,0.10891,0.47985,67.02381,70.64311,0.44000,0.30,593.25,858.59,44.79238,201.33999
6.24500,2220.00000,728.00000,20,125,Oaxaca,San Carlos Yautepec,0.68060,0.07133,0.64122,0.08502,0.77489,0.00582,0.53023,1.16722,0.80012,0.10219,0.21742,527.80000,100.00000,0.57000,0.51,385.91,456.41,4.75212,148.05000
0.36100,2221.00000,2323.00000,07,056,Chiapas,Mitontic,0.87645,0.19724,0.46088,0.31612,0.82618,0.00126,1.48196,0.70880,0.42911,0.05279,0.08503,164.73333,100.00000,0.64000,0.63,269.23,309.08,187.70150,92.13999
0.38100,2222.00000,890.00000,20,444,Oaxaca,Santa Mar?a Yolotepec,0.80637,0.04383,0.63787,0.01846,0.18769,0.00000,0.56684,0.68411,0.93842,0.13963,0.12102,341.40000,100.00000,0.61000,0.54,328.85,420.10,10.91060,139.67999
1.18400,2223.00000,658.00000,20,412,Oaxaca,Santa Mar?a Guienagati,0.74653,0.30315,0.41214,0.04099,0.17119,0.00033,0.65884,1.25159,0.57702,0.08495,0.12357,473.50000,100.00000,0.61000,0.56,322.33,382.64,9.01388,128.50000
0.60000,2224.00000,713.00000,20,123,Oaxaca,San Bernardo Mixtepec,0.47834,0.06048,0.70805,0.00781,0.78438,0.00218,0.88975,0.91991,0.72886,0.10061,0.25749,171.28571,100.00000,0.59000,0.51,349.19,458.20,28.47601,146.94000
1.03600,2225.00000,892.00000,20,447,Oaxaca,Santa Mar?a Zacatepec,0.62300,0.16940,0.63460,0.11133,0.79054,0.00358,0.91892,1.02249,0.54429,0.10098,0.15710,82.00000,72.66005,0.62000,0.51,315.95,455.67,31.55395,120.87000
0.17800,2226.00000,709.00000,20,243,Oaxaca,San Mart?n Tilcajete,0.31956,0.11019,0.61433,0.30854,0.96694,0.00826,0.37190,0.96143,1.13499,0.13223,0.41598,57.00000,100.00000,0.49000,0.37,505.52,685.59,106.55189,191.83000
0.52800,2227.00000,888.00000,20,104,Oaxaca,San Antonino el Alto,0.80098,0.13623,0.64418,0.02701,0.46438,0.00103,0.82376,1.26137,0.61257,0.12293,0.18669,443.72727,100.00000,0.61000,0.56,328.85,403.44,22.97800,141.35000
1.22200,2228.00000,694.00000,20,068,Oaxaca,Ocotlán de Morelos,0.48601,0.11517,0.15997,0.07631,0.80474,0.00778,0.66614,0.88942,0.80274,0.07126,0.24310,27.90909,30.79800,0.53000,0.43,439.48,595.86,153.43941,175.66000
0.78100,2229.00000,717.00000,20,131,Oaxaca,San Dionisio Ocotepec,0.83238,0.36684,0.17329,0.00958,0.30866,0.00419,1.28372,0.69412,0.67768,0.03445,0.04039,112.41667,17.18431,0.67000,0.61,246.07,331.00,31.59625,105.58999
0.21800,2230.00000,708.00000,20,360,Oaxaca,Santa Ana Zegache,0.73336,0.13005,0.08638,0.09377,0.74019,0.00000,0.40955,0.63382,0.70496,0.06320,0.45287,13.00000,25.53441,0.49000,0.37,495.51,672.44,128.58109,204.00000
3.40800,2231.00000,903.00000,20,277,Oaxaca,Villa Sola de Vega,0.91221,0.14396,0.40785,0.00781,0.48180,0.00323,0.89064,0.93160,0.83807,0.05484,0.18436,235.94545,100.00000,0.61000,0.56,322.33,401.58,12.75330,140.46000
0.51900,2232.00000,700.00000,20,112,Oaxaca,San Baltazar Chichicápam,1.00000,0.33333,0.33333,0.00000,0.66667,0.00000,0.66667,0.33333,0.00000,0.00000,0.33333,69.00000,0.27768,0.52000,0.40,457.42,659.28,30.63527,203.13999
1.79400,2233.00000,2307.00000,07,004,Chiapas,Altamirano,0.85543,0.04061,0.20076,0.03468,0.20783,0.00013,0.71892,0.51444,0.16927,0.02251,0.05427,381.65487,71.95644,0.56000,0.55,367.08,396.91,22.56943,125.12999
2.25800,2234.00000,2411.00000,07,046,Chiapas,Jiquipilas,0.52441,0.17145,0.28966,0.33521,0.61853,0.00893,0.63801,1.02920,0.55912,0.12729,0.21441,123.74286,76.36603,0.55000,0.54,409.77,434.77,26.44306,128.94999
1.45600,2235.00000,656.00000,20,005,Oaxaca,Asunci?n Ixtaltepec,0.19939,0.15578,0.57387,0.46010,0.83931,0.04647,0.68038,0.74197,0.42814,0.11273,0.27059,88.78947,49.70173,0.48000,0.34,526.15,757.85,22.36824,180.22000
0.35400,2236.00000,701.00000,20,284,Oaxaca,San Miguel Tilquiápam,0.88889,0.55556,0.00000,0.00000,0.00000,0.00000,1.00000,0.66667,0.33333,0.00000,0.00000,39.00000,1.51899,0.63000,0.56,277.44,383.39,44.29813,122.00000
0.15800,2237.00000,716.00000,20,103,Oaxaca,San Antonino Castillo Vel,0.45699,0.21505,0.01613,0.09678,0.96774,0.00000,0.47311,1.21505,0.67742,0.01613,0.03226,12.50000,3.97172,0.52000,0.41,457.42,617.00,468.88998,173.78999
0.24200,2238.00000,712.00000,20,295,Oaxaca,San Pablo Huixtepec,0.28455,0.20667,0.22909,0.31576,0.94182,0.18939,0.20818,0.69485,0.36485,0.00000,0.39091,16.40000,1.61747,0.41000,0.28,655.64,914.94,400.32101,237.97000
0.26600,2239.00000,703.00000,20,368,Oaxaca,Santa Catarina Minas,0.58408,0.02395,0.12076,0.11228,0.93837,0.00399,1.42166,1.21407,0.53418,0.02994,0.15644,53.33333,100.00000,0.54000,0.43,426.50,575.45,42.22990,173.22999
0.99200,2240.00000,2345.00000,07,101,Chiapas,Tuxtla Guti?rrez,0.52302,0.37071,0.25522,0.36949,0.46550,0.03114,0.64093,0.82681,0.39472,0.04070,0.37447,82.36364,0.43603,0.49000,0.47,500.50,507.39,1400.20624,139.63000
0.09100,2241.00000,714.00000,20,192,Oaxaca,San Juan Chilateca,0.06018,0.27932,0.34722,0.40124,0.99382,0.01234,0.09260,0.45062,0.69290,0.07099,0.22994,36.00000,100.00000,0.38000,0.25,675.60,961.89,276.39257,242.27999
0.88500,2242.00000,674.00000,20,064,Oaxaca,Nejapa de Madero,0.59189,0.10623,0.73166,0.09684,0.58891,0.01602,0.34736,1.31231,0.92431,0.09120,0.13130,449.55000,100.00000,0.59000,0.52,359.82,438.73,14.70788,131.74000
0.32500,2243.00000,893.00000,20,073,Oaxaca,Putla Villa de Guerrero,0.52188,0.19003,0.70344,0.24399,0.75590,0.00895,0.75565,0.76926,0.68924,0.14173,0.30032,121.30556,65.92820,0.59000,0.46,356.23,525.60,68.04975,134.41999
1.44600,2244.00000,2132.00000,12,013,Guerrero,Azoyú,0.70397,0.27812,0.25863,0.07415,0.58637,0.00923,0.99465,0.62729,0.40017,0.16408,0.26459,50.87931,57.93519,0.42000,0.44,649.11,561.78,37.38323,241.91000
0.43500,2245.00000,939.00000,20,378,Oaxaca,Santa Cruz Mixtepec,0.73112,0.17519,0.35192,0.11821,0.85790,0.00642,0.79296,0.69226,0.75784,0.12196,0.20355,140.87500,100.00000,0.57000,0.49,382.07,502.64,71.51945,155.64999
0.22000,2246.00000,707.00000,20,452,Oaxaca,Santiago Ap?stol,0.61036,0.10022,0.29166,0.00000,0.99099,0.00000,0.71058,1.00788,0.82320,0.05518,0.12387,3.00000,12.68335,0.59000,0.49,363.44,505.23,254.53400,140.77000
2.65500,2247.00000,643.00000,20,265,Oaxaca,San Miguel Chimalapa,0.45182,0.13580,0.43515,0.16284,0.68267,0.00028,0.71699,1.09265,0.48977,0.09108,0.23393,300.89474,100.00000,0.56000,0.49,393.70,504.00,5.62853,146.66999
0.04100,2248.00000,710.00000,20,389,Oaxaca,Santa In?s Yatzeche,0.56279,0.07442,0.84651,0.09767,0.93023,0.01860,1.44651,0.99535,0.46512,0.13023,0.14884,27.00000,100.00000,0.58000,0.50,356.23,481.58,939.27889,126.97000
0.30000,2249.00000,676.00000,20,551,Oaxaca,Tlacolula de Matamoros,0.37629,0.29424,0.59922,0.20416,0.89899,0.00307,0.50057,0.83726,0.71607,0.22418,0.23843,49.90909,17.91664,0.51000,0.38,462.01,663.07,87.64118,179.46000
1.11900,2250.00000,2136.00000,12,025,Guerrero,Cuautepec,0.66210,0.30424,0.26664,0.03481,0.67583,0.00737,0.85796,0.72768,0.66697,0.19771,0.28719,90.70968,78.14067,0.43000,0.47,617.46,518.72,49.70335,230.80999
0.26200,2251.00000,711.00000,20,387,Oaxaca,Santa Gertrudis,0.39329,0.11786,0.55928,0.14699,0.86925,0.00438,0.45983,0.54220,0.62725,0.17697,0.35195,9.00000,27.66977,0.46000,0.34,547.64,771.41,109.54262,215.55999
1.26900,2252.00000,2127.00000,12,046,Guerrero,Ometepec,0.77808,0.32822,0.20963,0.09530,0.61637,0.00512,1.32239,0.69178,0.35036,0.14045,0.19486,46.86667,39.68544,0.48000,0.50,531.45,470.55,82.28267,195.66999
0.48700,2253.00000,940.00000,20,271,Oaxaca,San Miguel Mixtepec,0.78184,0.13691,0.46173,0.00351,0.48433,0.00000,1.36427,0.80661,0.55575,0.07622,0.10609,290.80000,100.00000,0.65000,0.60,263.91,348.45,30.71545,113.54000
0.84100,2254.00000,2134.00000,12,030,Guerrero,Florencio Villarreal,0.61511,0.32296,0.21716,0.10528,0.76596,0.03071,0.83497,0.73561,0.51580,0.19049,0.29869,52.39535,50.71612,0.41000,0.43,675.60,576.88,65.06483,245.17999
0.82100,2255.00000,884.00000,20,491,Oaxaca,Santiago Textitlán,0.88822,0.05317,0.73499,0.02074,0.82030,0.00072,0.55198,0.99503,0.64160,0.17287,0.42257,493.50000,100.00000,0.62000,0.57,319.13,380.11,13.78870,132.28999
0.35800,2256.00000,678.00000,20,358,Oaxaca,Santa Ana Tlapacoyan,0.28872,0.09657,0.71830,0.21001,0.96196,0.02960,0.64471,0.68400,0.74835,0.04878,0.20333,52.50000,100.00000,0.45000,0.34,569.98,800.59,36.97775,222.92999
1.13800,2257.00000,2373.00000,07,078,Chiapas,San Crist?bal de las Casa,0.83214,0.15583,0.38488,0.11063,0.84969,0.02128,1.29224,0.74832,0.58095,0.05549,0.12184,96.70000,15.08749,0.61000,0.57,325.57,378.51,337.05843,112.40000
1.04000,2258.00000,2317.00000,07,038,Chiapas,Huixtán,0.92073,0.04635,0.24546,0.17629,0.72963,0.00128,1.06554,0.83693,0.73406,0.09428,0.16167,155.94231,100.00000,0.67000,0.67,253.55,287.48,55.01074,89.11000
0.66800,2259.00000,2321.00000,07,111,Chiapas,Zinacantán,0.85061,0.55587,0.61308,0.10986,0.73396,0.01246,1.54545,0.54011,0.59078,0.01577,0.01076,52.78571,50.43692,0.67000,0.67,246.07,285.82,153.56161,88.29000
0.33400,2260.00000,880.00000,20,420,Oaxaca,Santa Mar?a Lachix?o,0.88626,0.10636,0.83684,0.00658,0.72522,0.00164,1.13198,1.15550,0.56874,0.13198,0.19879,241.75000,100.00000,0.68000,0.60,263.91,357.88,19.88492,111.65000
0.07000,2261.00000,706.00000,20,007,Oaxaca,Asunci?n Ocotlán,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,-9999.00,-9999.00,0.00000,-9999.00000
0.39900,2262.00000,680.00000,20,561,Oaxaca,Yaxe,0.62227,0.08079,0.66594,0.00218,0.86463,0.00000,0.60262,0.94541,0.87773,0.12009,0.41485,76.00000,100.00000,0.55000,0.44,418.04,562.17,34.60978,171.50999
0.17400,2263.00000,715.00000,20,132,Oaxaca,San Dionisio Ocotlán,0.20607,0.15149,0.18165,0.13597,0.99175,0.00825,0.39881,0.74594,1.19888,0.10601,0.21683,13.00000,100.00000,0.47000,0.36,526.15,723.00,103.46850,203.19999
0.12300,2264.00000,705.00000,20,315,Oaxaca,San Pedro Mártir,0.77451,0.14951,0.03431,0.00735,0.93137,0.03186,0.66422,1.13725,0.76961,0.11029,0.19853,3.00000,100.00000,0.58000,0.49,370.77,505.85,220.65744,148.00999
0.16000,2265.00000,760.00000,20,036,Oaxaca,Guevea de Humboldt,0.44685,0.06688,0.82046,0.29735,0.73482,0.00199,0.68602,1.04943,0.50077,0.08373,0.14456,521.84615,100.00000,0.56000,0.49,401.66,506.13,21.26189,140.25999
0.95800,2266.00000,899.00000,20,185,Oaxaca,San Juan Cacahuatepec,0.58790,0.25444,0.64344,0.20795,0.87090,0.00831,0.65962,0.78589,0.62127,0.23714,0.42511,54.88889,54.09902,0.57000,0.46,382.07,541.75,40.09733,143.58999
0.79000,2267.00000,894.00000,20,076,Oaxaca,La Reforma,0.56191,0.07373,0.83410,0.44734,0.76427,0.00035,0.43599,0.96543,0.68777,0.11859,0.34143,162.80000,100.00000,0.56000,0.46,393.70,553.64,14.78364,151.10000
0.43700,2268.00000,682.00000,20,162,Oaxaca,San Jer?nimo Taviche,0.67989,0.05556,0.04497,0.05688,0.97619,0.00397,0.62169,0.80026,1.16138,0.10582,0.16138,111.66667,100.00000,0.58000,0.50,370.77,481.60,20.86632,155.03999
0.18300,2269.00000,677.00000,20,301,Oaxaca,San Pedro Ap?stol,0.56044,0.11676,0.01511,0.28983,0.98489,0.05769,0.40247,1.06319,0.69917,0.10302,0.40796,27.50000,100.00000,0.49000,0.37,510.60,680.72,142.86870,197.55999
0.99000,2270.00000,718.00000,20,333,Oaxaca,San Pedro Totolapa,0.26459,0.07472,0.77025,0.30263,0.94361,0.01410,0.61289,0.90816,0.89377,0.10820,0.27071,110.81818,100.00000,0.50000,0.38,485.70,667.41,6.45311,176.22999
0.17800,2271.00000,693.00000,20,393,Oaxaca,Santa Luc?a Ocotlán,0.48809,0.14285,0.00000,0.00000,1.00000,0.00000,0.46428,0.73810,1.66666,0.08334,0.39285,33.00000,2.51809,0.53000,0.43,443.91,569.78,295.64900,174.14999
0.50600,2272.00000,895.00000,20,300,Oaxaca,San Pedro Amuzgos,0.73524,0.13875,0.52237,0.01824,0.58210,0.00000,1.20291,1.15194,0.49370,0.03036,0.09112,42.85714,28.81515,0.67000,0.57,256.10,376.36,45.60017,97.70999
0.55800,2273.00000,692.00000,20,072,Oaxaca,San Jos? del Progreso,0.49919,0.07197,0.19184,0.04012,0.84038,0.01170,0.54703,0.96893,1.11088,0.07762,0.23323,41.66667,100.00000,0.54000,0.44,422.26,562.41,52.04820,171.53999
0.86400,2274.00000,651.00000,20,472,Oaxaca,Santiago Laollaga,0.41467,0.26917,0.56774,0.32718,0.61091,0.04201,0.39345,0.93915,0.32000,0.06690,0.28349,160.83333,100.00000,0.51000,0.40,476.08,639.27,9.64298,174.19000
1.82800,2275.00000,689.00000,20,028,Oaxaca,Heroica Ciudad de Ejutla,0.53850,0.08626,0.19083,0.10907,0.81914,0.00510,0.90352,0.77541,0.78754,0.05982,0.12166,37.41935,56.18847,0.52000,0.41,452.86,615.89,57.92816,184.91000
0.38200,2276.00000,691.00000,20,398,Oaxaca,Ayoquezco de Aldama,0.67872,0.06020,0.32340,0.03351,0.80408,0.00000,0.57336,0.81626,0.74873,0.06020,0.21858,73.20000,10.14829,0.52000,0.41,457.42,616.34,56.04116,187.67999
0.69100,2277.00000,885.00000,20,450,Oaxaca,Santiago Amoltepec,0.97844,0.18744,0.04390,0.00091,0.00807,0.00138,1.39580,0.93994,0.39791,0.06555,0.06400,297.59524,100.00000,0.68000,0.64,211.78,274.44,45.30855,88.40000
0.61000,2278.00000,650.00000,20,508,Oaxaca,Santo Domingo Chihuitán,0.38442,0.28033,0.45720,0.56060,0.67560,0.01655,0.49250,0.61204,0.39226,0.03914,0.57783,78.62500,100.00000,0.45000,0.31,587.34,803.00,10.79733,213.33000
0.60600,2279.00000,879.00000,20,535,Oaxaca,San Vicente Lachix?o,0.85700,0.06385,0.72842,0.00328,0.61025,0.00105,1.20975,0.88158,0.62103,0.24010,0.64227,214.00000,100.00000,0.71000,0.67,216.07,289.79,25.70659,91.33999
0.96300,2280.00000,2130.00000,12,018,Guerrero,Copala,0.68479,0.37911,0.43699,0.11572,0.66845,0.00958,0.90533,0.64538,0.37212,0.19222,0.26967,27.73913,49.92343,0.41000,0.43,668.88,585.34,42.23982,248.66000
0.13000,2281.00000,690.00000,20,049,Oaxaca,Magdalena Ocotlán,0.80786,0.19505,0.58879,0.07642,0.89920,0.02838,0.22926,0.89228,1.00727,0.04803,0.33478,17.50000,100.00000,0.55000,0.44,422.26,558.51,91.25738,175.25000
0.46500,2282.00000,681.00000,20,328,Oaxaca,San Pedro Taviche,0.87247,0.06061,0.22538,0.02083,0.81629,0.00000,1.50379,1.48233,0.62626,0.03409,0.11616,210.00000,100.00000,0.63000,0.58,300.54,364.98,11.06466,128.07000
1.05400,2283.00000,2374.00000,07,024,Chiapas,Chanal,0.99919,0.01606,0.11538,0.09105,0.46547,0.00000,0.87753,0.61929,0.30728,0.10525,0.07223,139.61538,31.83140,0.65000,0.63,258.69,301.82,19.10413,94.81999
0.83400,2284.00000,887.00000,20,516,Oaxaca,Santo Domingo Teojomulco,0.87997,0.07666,0.85646,0.53985,0.70937,0.00097,0.73856,1.26729,0.64404,0.06774,0.07710,604.37500,100.00000,0.55000,0.51,409.77,461.73,19.60589,150.07000
0.60000,2285.00000,898.00000,20,415,Oaxaca,Santa Mar?a Ipalapa,0.59884,0.11690,0.45360,0.49455,0.71040,0.00286,0.93653,0.94121,0.44672,0.12511,0.25544,103.37500,100.00000,0.58000,0.46,367.08,532.28,30.05216,132.41999
0.64900,2286.00000,649.00000,20,014,Oaxaca,Ciudad Ixtepec,0.58746,0.35357,0.31352,0.29258,0.63079,0.00385,0.64743,0.69950,0.38864,0.11853,0.20996,72.15385,1.82580,0.50000,0.38,485.70,680.20,109.13298,177.77000
0.48200,2287.00000,670.00000,20,440,Oaxaca,Santa Mar?a Totolapilla,0.14662,0.44737,0.91353,0.52632,0.89474,0.00000,0.84586,0.62030,0.48872,0.14286,0.15038,455.00000,100.00000,0.46000,0.38,553.14,678.27,8.97217,186.88000
0.58500,2288.00000,883.00000,20,448,Oaxaca,Santa Mar?a Zaniza,0.93363,0.09749,0.67938,0.07948,0.82599,0.00000,0.78324,0.78846,0.60870,0.09611,0.18943,564.20000,100.00000,0.59000,0.55,359.82,419.83,10.32593,142.86999
0.96200,2289.00000,2367.00000,07,086,Chiapas,Suchiapa,0.44629,0.23820,0.23849,0.37530,0.60192,0.00066,0.94977,0.80421,0.35627,0.07715,0.29843,46.25000,22.88861,0.55000,0.51,405.70,458.23,51.82805,126.04000
0.74900,2290.00000,2361.00000,07,110,Chiapas,San Lucas,0.89840,0.23868,0.71246,0.22619,0.62203,0.00000,2.16162,0.63776,0.17802,0.02330,0.02642,68.00000,26.91698,0.63000,0.63,258.69,288.76,53.14645,86.88999
0.45300,2291.00000,672.00000,20,357,Oaxaca,Santa Ana Tavela,0.57836,0.04851,0.90299,0.11194,0.90299,0.00000,0.39179,0.96269,0.83955,0.06716,0.14925,198.00000,100.00000,0.46000,0.38,542.19,690.85,8.85258,202.47999
4.12900,2292.00000,2308.00000,07,052,Chiapas,Las Margaritas,0.78522,0.05020,0.19638,0.03614,0.55377,0.00178,1.03642,1.03659,0.40715,0.05028,0.07606,467.81955,82.82740,0.63000,0.63,288.76,302.54,27.49408,94.06999
0.93000,2293.00000,679.00000,20,449,Oaxaca,Santa Mar?a Zoquitlán,0.51252,0.08530,0.26828,0.08479,0.84497,0.00000,0.62569,0.97706,0.84506,0.07232,0.11507,282.21739,100.00000,0.51000,0.43,471.35,591.73,8.30142,182.91999
0.13300,2294.00000,687.00000,20,238,Oaxaca,San Mart?n de los Canseco,0.78742,0.03294,0.35030,0.00000,0.96407,0.00000,0.21856,0.70858,1.05289,0.04790,0.67664,29.00000,100.00000,0.54000,0.43,435.11,573.05,88.44919,181.35000
0.23000,2295.00000,688.00000,20,069,Oaxaca,La Pe,0.69998,0.23611,0.95698,0.00151,0.90652,0.00000,0.73873,0.98722,0.86244,0.06620,0.05802,58.00000,100.00000,0.55000,0.46,418.04,553.42,65.14005,175.83999
1.17100,2296.00000,2371.00000,07,002,Chiapas,Acala,0.60699,0.37837,0.40487,0.30272,0.68639,0.01199,1.19501,0.74692,0.39950,0.07082,0.20167,78.35385,35.66696,0.59000,0.56,352.70,399.16,56.04995,110.40000
